Train: [1][0/13], lr: 0.00300	Time 0.576 (0.576)	Data 0.526 (0.526)	Prec@1 10.938 (10.938)	Prec@1 20.312 (20.312)	Prec@1 3.906 (3.906)	Prec@5 68.750 (68.750)	Prec@5 85.938 (85.938)	Prec@5 61.719 (61.719)	Loss 4.5433 (4.5433)   loss_verb 2.0793   loss_noun 2.0791	alpha 1.000  loss_d 0.3783	beta 0.012, 0.012, 0.008  loss_a 2.0794	gamma 0.003000  loss_e_verb 2.0794 loss_e_noun 2.0794	
Train: [2][0/13], lr: 0.00300	Time 0.526 (0.526)	Data 0.491 (0.491)	Prec@1 36.719 (36.719)	Prec@1 46.094 (46.094)	Prec@1 17.188 (17.188)	Prec@5 93.750 (93.750)	Prec@5 92.188 (92.188)	Prec@5 85.938 (85.938)	Loss 3.9564 (3.9564)   loss_verb 1.7725   loss_noun 1.9574	alpha 1.000  loss_d 0.1207	beta 0.025, 0.025, 0.017  loss_a 2.0574	gamma 0.003000  loss_e_verb 1.9165 loss_e_noun 2.0709	
Train: [3][0/13], lr: 0.00300	Time 0.490 (0.490)	Data 0.456 (0.456)	Prec@1 31.250 (31.250)	Prec@1 40.625 (40.625)	Prec@1 11.719 (11.719)	Prec@5 91.406 (91.406)	Prec@5 97.656 (97.656)	Prec@5 89.062 (89.062)	Loss 3.7896 (3.7896)   loss_verb 1.6662   loss_noun 1.8175	alpha 1.000  loss_d 0.0891	beta 0.037, 0.037, 0.025  loss_a 2.0291	gamma 0.003000  loss_e_verb 1.7437 loss_e_noun 2.0325	
Train: [4][0/13], lr: 0.00300	Time 0.542 (0.542)	Data 0.495 (0.495)	Prec@1 54.688 (54.688)	Prec@1 32.031 (32.031)	Prec@1 15.625 (15.625)	Prec@5 91.406 (91.406)	Prec@5 99.219 (99.219)	Prec@5 90.625 (90.625)	Loss 3.6303 (3.6303)   loss_verb 1.4654   loss_noun 1.8388	alpha 1.000  loss_d 0.1480	beta 0.050, 0.050, 0.033  loss_a 2.0117	gamma 0.003000  loss_e_verb 1.7256 loss_e_noun 1.9792	
Train: [5][0/13], lr: 0.00300	Time 0.487 (0.487)	Data 0.453 (0.453)	Prec@1 62.500 (62.500)	Prec@1 19.531 (19.531)	Prec@1 12.500 (12.500)	Prec@5 91.406 (91.406)	Prec@5 99.219 (99.219)	Prec@5 91.406 (91.406)	Loss 3.5265 (3.5265)   loss_verb 1.2951   loss_noun 1.8903	alpha 1.000  loss_d 0.2243	beta 0.062, 0.062, 0.042  loss_a 2.0020	gamma 0.003000  loss_e_verb 1.6851 loss_e_noun 1.9542	
Train: [6][0/13], lr: 0.00300	Time 0.492 (0.492)	Data 0.454 (0.454)	Prec@1 71.875 (71.875)	Prec@1 3.906 (3.906)	Prec@1 3.125 (3.125)	Prec@5 92.969 (92.969)	Prec@5 97.656 (97.656)	Prec@5 90.625 (90.625)	Loss 3.3272 (3.3272)   loss_verb 1.0833   loss_noun 2.0755	alpha 1.000  loss_d 0.2425	beta 0.075, 0.075, 0.050  loss_a 1.9966	gamma 0.003000  loss_e_verb 1.5824 loss_e_noun 1.8876	
Train: [7][0/13], lr: 0.00300	Time 0.501 (0.501)	Data 0.458 (0.458)	Prec@1 80.469 (80.469)	Prec@1 5.469 (5.469)	Prec@1 4.688 (4.688)	Prec@5 98.438 (98.438)	Prec@5 86.719 (86.719)	Prec@5 85.938 (85.938)	Loss 3.0608 (3.0608)   loss_verb 0.8400   loss_noun 2.1747	alpha 1.000  loss_d 0.2206	beta 0.087, 0.087, 0.058  loss_a 1.9956	gamma 0.003000  loss_e_verb 1.5401 loss_e_noun 1.9313	
Train: [8][0/13], lr: 0.00300	Time 0.488 (0.488)	Data 0.459 (0.459)	Prec@1 79.688 (79.688)	Prec@1 0.781 (0.781)	Prec@1 0.781 (0.781)	Prec@5 98.438 (98.438)	Prec@5 75.000 (75.000)	Prec@5 75.000 (75.000)	Loss 3.0440 (3.0440)   loss_verb 0.7356   loss_noun 2.2576	alpha 1.000  loss_d 0.3111	beta 0.099, 0.099, 0.066  loss_a 1.9929	gamma 0.003000  loss_e_verb 1.4688 loss_e_noun 1.9429	
Train: [9][0/13], lr: 0.00300	Time 0.455 (0.455)	Data 0.397 (0.397)	Prec@1 92.188 (92.188)	Prec@1 2.344 (2.344)	Prec@1 2.344 (2.344)	Prec@5 100.000 (100.000)	Prec@5 67.969 (67.969)	Prec@5 67.969 (67.969)	Loss 2.7358 (2.7358)   loss_verb 0.4440   loss_noun 2.2577	alpha 1.000  loss_d 0.2956	beta 0.112, 0.112, 0.074  loss_a 1.9921	gamma 0.003000  loss_e_verb 1.3805 loss_e_noun 1.9646	
Train: [10][0/13], lr: 0.00030	Time 0.498 (0.498)	Data 0.456 (0.456)	Prec@1 92.969 (92.969)	Prec@1 2.344 (2.344)	Prec@1 2.344 (2.344)	Prec@5 100.000 (100.000)	Prec@5 71.094 (71.094)	Prec@5 71.094 (71.094)	Loss 2.7657 (2.7657)   loss_verb 0.4308   loss_noun 2.1856	alpha 1.000  loss_d 0.3391	beta 0.124, 0.124, 0.083  loss_a 1.9916	gamma 0.003000  loss_e_verb 1.3971 loss_e_noun 1.9657	
Train: [11][0/13], lr: 0.00030	Time 0.491 (0.491)	Data 0.454 (0.454)	Prec@1 88.281 (88.281)	Prec@1 3.125 (3.125)	Prec@1 3.125 (3.125)	Prec@5 99.219 (99.219)	Prec@5 59.375 (59.375)	Prec@5 59.375 (59.375)	Loss 2.7360 (2.7360)   loss_verb 0.5056   loss_noun 2.2234	alpha 1.000  loss_d 0.2365	beta 0.136, 0.136, 0.091  loss_a 1.9898	gamma 0.003000  loss_e_verb 1.3547 loss_e_noun 1.9755	
