Train: [1][0/61], lr: 0.00300	Time 2.596 (2.596)	Data 0.745 (0.745)	Prec@1 17.188 (17.188)	Prec@1 6.250 (6.250)	Prec@1 0.000 (0.000)	Prec@5 73.438 (73.438)	Prec@5 56.250 (56.250)	Prec@5 46.875 (46.875)	Loss 4.3954 (4.3954)   loss_verb 2.0786   loss_noun 2.0799	alpha 1.000  loss_d 0.2331	beta 0.008, 0.008, 0.008  loss_a 2.0775	gamma 0.003000  loss_e_verb 2.0794 loss_e_noun 2.0794	
Train: [2][0/61], lr: 0.00300	Time 0.570 (0.570)	Data 0.439 (0.439)	Prec@1 65.625 (65.625)	Prec@1 0.000 (0.000)	Prec@1 0.000 (0.000)	Prec@5 96.875 (96.875)	Prec@5 45.312 (45.312)	Prec@5 43.750 (43.750)	Loss 3.4954 (3.4954)   loss_verb 1.2084   loss_noun 2.2414	alpha 1.000  loss_d 0.2392	beta 0.017, 0.017, 0.017  loss_a 2.0432	gamma 0.003000  loss_e_verb 1.5421 loss_e_noun 2.0021	
Train: [3][0/61], lr: 0.00300	Time 0.560 (0.560)	Data 0.429 (0.429)	Prec@1 96.875 (96.875)	Prec@1 18.750 (18.750)	Prec@1 18.750 (18.750)	Prec@5 98.438 (98.438)	Prec@5 90.625 (90.625)	Prec@5 89.062 (89.062)	Loss 2.5320 (2.5320)   loss_verb 0.2979   loss_noun 1.8694	alpha 1.000  loss_d 0.2083	beta 0.025, 0.025, 0.025  loss_a 2.0234	gamma 0.003000  loss_e_verb 0.7692 loss_e_noun 1.9745	
Train: [4][0/61], lr: 0.00300	Time 0.548 (0.548)	Data 0.435 (0.435)	Prec@1 93.750 (93.750)	Prec@1 31.250 (31.250)	Prec@1 28.125 (28.125)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.4328 (2.4328)   loss_verb 0.2492   loss_noun 1.7950	alpha 1.000  loss_d 0.1692	beta 0.033, 0.033, 0.033  loss_a 2.0129	gamma 0.003000  loss_e_verb 0.5046 loss_e_noun 2.0180	
Train: [5][0/61], lr: 0.00300	Time 0.566 (0.566)	Data 0.448 (0.448)	Prec@1 92.188 (92.188)	Prec@1 26.562 (26.562)	Prec@1 23.438 (23.438)	Prec@5 98.438 (98.438)	Prec@5 82.812 (82.812)	Prec@5 81.250 (81.250)	Loss 2.3656 (2.3656)   loss_verb 0.2047   loss_noun 1.9822	alpha 1.000  loss_d 0.1526	beta 0.042, 0.042, 0.042  loss_a 2.0069	gamma 0.003000  loss_e_verb 0.4895 loss_e_noun 2.0364	
Train: [6][0/61], lr: 0.00300	Time 0.559 (0.559)	Data 0.398 (0.398)	Prec@1 95.312 (95.312)	Prec@1 43.750 (43.750)	Prec@1 42.188 (42.188)	Prec@5 100.000 (100.000)	Prec@5 92.188 (92.188)	Prec@5 92.188 (92.188)	Loss 2.3305 (2.3305)   loss_verb 0.1766   loss_noun 1.8712	alpha 1.000  loss_d 0.1491	beta 0.050, 0.050, 0.050  loss_a 2.0035	gamma 0.003000  loss_e_verb 0.4022 loss_e_noun 2.0356	
Train: [7][0/61], lr: 0.00300	Time 0.489 (0.489)	Data 0.407 (0.407)	Prec@1 96.875 (96.875)	Prec@1 51.562 (51.562)	Prec@1 48.438 (48.438)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.3321 (2.3321)   loss_verb 0.1136   loss_noun 1.7332	alpha 1.000  loss_d 0.2143	beta 0.058, 0.058, 0.058  loss_a 2.0029	gamma 0.003000  loss_e_verb 0.4012 loss_e_noun 1.9992	
Train: [8][0/61], lr: 0.00300	Time 0.555 (0.555)	Data 0.445 (0.445)	Prec@1 100.000 (100.000)	Prec@1 29.688 (29.688)	Prec@1 29.688 (29.688)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.2558 (2.2558)   loss_verb 0.0810   loss_noun 1.7828	alpha 1.000  loss_d 0.1730	beta 0.066, 0.066, 0.066  loss_a 2.0007	gamma 0.003000  loss_e_verb 0.3731 loss_e_noun 2.0031	
Train: [9][0/61], lr: 0.00300	Time 0.534 (0.534)	Data 0.425 (0.425)	Prec@1 100.000 (100.000)	Prec@1 31.250 (31.250)	Prec@1 31.250 (31.250)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.4107 (2.4107)   loss_verb 0.0829   loss_noun 1.7914	alpha 1.000  loss_d 0.3284	beta 0.074, 0.074, 0.074  loss_a 1.9983	gamma 0.003000  loss_e_verb 0.3621 loss_e_noun 2.0027	
Train: [10][0/61], lr: 0.00030	Time 0.530 (0.530)	Data 0.434 (0.434)	Prec@1 98.438 (98.438)	Prec@1 15.625 (15.625)	Prec@1 15.625 (15.625)	Prec@5 100.000 (100.000)	Prec@5 95.312 (95.312)	Prec@5 95.312 (95.312)	Loss 2.2179 (2.2179)   loss_verb 0.0726   loss_noun 1.8361	alpha 1.000  loss_d 0.1442	beta 0.083, 0.083, 0.083  loss_a 2.0004	gamma 0.003000  loss_e_verb 0.2290 loss_e_noun 2.0115	
Train: [11][0/61], lr: 0.00030	Time 0.527 (0.527)	Data 0.410 (0.410)	Prec@1 98.438 (98.438)	Prec@1 40.625 (40.625)	Prec@1 39.062 (39.062)	Prec@5 100.000 (100.000)	Prec@5 98.438 (98.438)	Prec@5 98.438 (98.438)	Loss 2.3128 (2.3128)   loss_verb 0.0565   loss_noun 1.7850	alpha 1.000  loss_d 0.2488	beta 0.091, 0.091, 0.091  loss_a 2.0064	gamma 0.003000  loss_e_verb 0.3597 loss_e_noun 2.0248	
